5 bedroom furnished house for rent at Cantonments,5,6,"27,195 ",5 bedroom furnished house for rent at Cantonments
3 bedroom house for rent at Cantonments,3,3,"10,878 ",3 bedroom house for rent at Cantonments
3 bedroom house for rent at Roman Ridge,3,3,"9,246 ",3 bedroom house for rent at Roman Ridge
4 bedroom house for rent at East Legon,4,4,"19,036 ",4 bedroom house for rent at East Legon
4 bedroom house for rent at Airport Hills,4,5,"16,317 ",4 bedroom house for rent at Airport Hills
4 bedroom house for rent at East Legon,4,5,"16,317 ",4 bedroom house for rent at East Legon
3 bedroom furnished house for rent at Cantonments,3,4,"19,036 ",3 bedroom furnished house for rent at Cantonments
5 bedroom furnished house for rent at Cantonments,5,6,"27,195 ",5 bedroom furnished house for rent at Cantonments
3 bedroom furnished house for rent at Dzorwulu,3,4,"16,317 ",3 bedroom furnished house for rent at Dzorwulu
3 bedroom furnished house for rent at Roman Ridge,3,3,"13,597 ",3 bedroom furnished house for rent at Roman Ridge
4 bedroom house for rent at Cantonments,4,4,"21,756 ",4 bedroom house for rent at Cantonments
3 bedroom furnished house for rent at Cantonments,3,4,"27,195 ",3 bedroom furnished house for rent at Cantonments
4 bedroom house for rent at Cantonments,4,6,"22,843 ",4 bedroom house for rent at Cantonments
5 bedroom house for rent at East Legon,5,6,"27,195 ",5 bedroom house for rent at East Legon
3 bedroom house for rent at Achimota,3,4,"6,527 ",3 bedroom house for rent at Achimota
4 bedroom house for rent at Cantonments,4,5,"24,475 ",4 bedroom house for rent at Cantonments
3 bedroom furnished house for rent at Roman Ridge,3,4,"13,597 ",3 bedroom furnished house for rent at Roman Ridge
5 bedroom furnished house for rent at West Legon,5,3,"10,878 ",5 bedroom furnished house for rent at West Legon
3 bedroom house for rent at Airport Residential Area,3,4,"19,036 ",3 bedroom house for rent at Airport Residential Area
3 bedroom house for rent at East Legon - Trasacco Estate Road,3,2,"4,623 ",3 bedroom house for rent at East Legon - Trasacco Estate Road
4 bedroom house for rent at East legon hills,4,5,"6,527 ",4 bedroom house for rent at East legon hills
4 bedroom furnished house for rent at Cantonments,4,4,"24,475 ",4 bedroom furnished house for rent at Cantonments
2 bedroom house for rent at Ogbojo,2,2,"5,439 ",2 bedroom house for rent at Ogbojo
"1 bedroom furnished house for rent at Airport Hills, ",1,1,512 / day ,"1 bedroom furnished house for rent at Airport Hills, "
4 bedroom house for rent at Dzorwulu,4,4,"21,756 ",4 bedroom house for rent at Dzorwulu
8 bedroom house for rent at Spintex 18junction,8,5,"4,500 ",8 bedroom house for rent at Spintex 18junction
4 bedroom house for rent at East Legon Hills,4,4,"3,000 ",4 bedroom house for rent at East Legon Hills
4 bedroom house for rent at Dzorwulu,4,3,"13,597 ",4 bedroom house for rent at Dzorwulu
3 bedroom house for rent at East legon hills,3,2,"3,807 ",3 bedroom house for rent at East legon hills
3 bedroom house for rent at East legon hills,3,2,"3,807 ",3 bedroom house for rent at East legon hills
5 bedroom house for rent at Roman Ridge,5,4,"13,597 ",5 bedroom house for rent at Roman Ridge
4 bedroom house for rent at East Legon,4,5,"16,317 ",4 bedroom house for rent at East Legon
4 bedroom house for rent at Dzorwulu,4,4,"21,756 ",4 bedroom house for rent at Dzorwulu
5 bedroom house for rent at Dzorwulu,5,5,"16,317 ",5 bedroom house for rent at Dzorwulu
4 bedroom house for rent at East legon,4,4,"3,535 ",4 bedroom house for rent at East legon
4 bedroom house for rent at East Legon Hills,4,4,"3,000 ",4 bedroom house for rent at East Legon Hills
4 bedroom house for rent at Dzorwulu,4,4,"21,756 ",4 bedroom house for rent at Dzorwulu
3 bedroom house for rent at Westland forestry commission,3,3,"1,800 ",3 bedroom house for rent at Westland forestry commission
3 bedroom house for rent at Oyarifa,3,3,"1,500 ",3 bedroom house for rent at Oyarifa
4 bedroom house for rent at Spintex Road,4,4,"3,000 ",4 bedroom house for rent at Spintex Road
4 bedroom house for rent at East Legon Hills,4,4,"3,000 ",4 bedroom house for rent at East Legon Hills
7 bedroom house for rent at Community 18 spintex,7,4,"4,500 ",7 bedroom house for rent at Community 18 spintex
4 bedroom house for rent at East Legon - Trasacco Estate Road,4,5,"7,071 ",4 bedroom house for rent at East Legon - Trasacco Estate Road
4 bedroom single Family House for rent at Cantonments,4,4,"21,756 ",4 bedroom single Family House for rent at Cantonments
4 bedroom multi Family House for rent at Airport,4,4,"29,914 ",4 bedroom multi Family House for rent at Airport
3 bedroom single Family House for rent at Cantonments,3,3,"24,475 ",3 bedroom single Family House for rent at Cantonments
4 bedroom multi Family House for rent at LABONE,4,4,"21,756 ",4 bedroom multi Family House for rent at LABONE
4 bedroom house for rent at Cantonments,4,4,"35,353 ",4 bedroom house for rent at Cantonments
4 bedroom multi Family House for rent at Cantonments,4,5,"38,072 ",4 bedroom multi Family House for rent at Cantonments
6 bedroom house for rent at Asylum Down,6,4,"9,246 ",6 bedroom house for rent at Asylum Down
6 bedroom house for rent at East Legon,6,6,"19,036 ",6 bedroom house for rent at East Legon
4 bedroom furnished house for rent at Buena Vista Homes,4,5,"13,597 ",4 bedroom furnished house for rent at Buena Vista Homes
4 bedroom house for rent at East legon,4,4,"5,439 ",4 bedroom house for rent at East legon
4 bedroom house for rent at East Legon,4,5,"20,124 ",4 bedroom house for rent at East Legon
3 bedroom house for rent at Adenta - Oyarifa - Special Ice,3,2,"1,500 ",3 bedroom house for rent at Adenta - Oyarifa - Special Ice
3 bedroom house for rent at Adenta - Oyarifa - Special Ice - Ayi Mensah,3,2,"1,300 ",3 bedroom house for rent at Adenta - Oyarifa - Special Ice - Ayi Mensah
4 bedroom house for rent at Oyarifa,4,4,"3,500 ",4 bedroom house for rent at Oyarifa
2 bedroom house for rent at Ashongman,2,2,"1,200 ",2 bedroom house for rent at Ashongman
"4 bedroom house for rent at Airport Residential Area,",4,4,"28,750 ","4 bedroom house for rent at Airport Residential Area,"
1 bedroom house for rent at North legon,1,1,850 ,1 bedroom house for rent at North legon
3 bedroom house for rent at East Legon Hills,3,3,"3,535 ",3 bedroom house for rent at East Legon Hills
3 bedroom house for rent at Spintex Road,3,4,"3,263 ",3 bedroom house for rent at Spintex Road
4 bedroom house for rent at Spintex,4,4,"6,527 ",4 bedroom house for rent at Spintex
4 bedroom house for rent at East Legon,4,4,"16,317 ",4 bedroom house for rent at East Legon
4 bedroom house for rent at Cantonments,4,4,"27,195 ",4 bedroom house for rent at Cantonments
5 bedroom house for rent at Trasacco,5,5,"19,036 ",5 bedroom house for rent at Trasacco
4 bedroom house for rent at East Legon,4,4,"13,597 ",4 bedroom house for rent at East Legon
11 bedroom house for rent at Ashaley Botwe,11,5,"9,246 ",11 bedroom house for rent at Ashaley Botwe
5 bedroom house for rent at East Legon,5,5,"19,036 ",5 bedroom house for rent at East Legon
"4 bedroom house for rent at Oyarifa",4,4,"6,974 ","4 bedroom house for rent at Oyarifa"
"4 bedroom furnished house for rent at Oyarifa",4,4,"8,584 ","4 bedroom furnished house for rent at Oyarifa"
"5 bedroom furnished house for rent at Haatso",5,4,"67,986 ","5 bedroom furnished house for rent at Haatso"
"2 bedroom townhouse for rent at East Legon",2,3,"8,158 ","2 bedroom townhouse for rent at East Legon"
"4 bedroom house for rent at East Legon",4,4,"16,317 ","4 bedroom house for rent at East Legon"
"4 bedroom house for rent at East Legon",4,4,"19,036 ","4 bedroom house for rent at East Legon"
"6 bedroom house for rent at Garden road ,East Legon ",6,4,"13,597 ","6 bedroom house for rent at Garden road ,East Legon "
"4 bedroom house for rent at North Ridge",4,5,"26,107 ","4 bedroom house for rent at North Ridge"
"5 bedroom house for rent at Trasacco",5,5,"43,511 ","5 bedroom house for rent at Trasacco"
"3 bedroom furnished house for rent at Roman Ridge",3,3,"21,756 ","3 bedroom furnished house for rent at Roman Ridge"
"3 bedroom furnished house for rent at Cantonments",3,2,"14,685 ","3 bedroom furnished house for rent at Cantonments"
"4 bedroom house for rent at 4 bedroom house for rrent at cantoments",4,4,"26,107 ","4 bedroom house for rent at 4 bedroom house for rrent at cantoments"
"4 bedroom house for rent at Cantonments",4,4,"25,500 ","4 bedroom house for rent at Cantonments"
"3 bedroom townhouse for rent at East Airport",3,3,"8,702 ","3 bedroom townhouse for rent at East Airport"
"5 bedroom house for rent at Trasacco",5,5,"19,036 ","5 bedroom house for rent at Trasacco"
"4 bedroom townhouse for rent at East Legon Hills",4,4,"5,439 ","4 bedroom townhouse for rent at East Legon Hills"
"3 bedroom house for rent at Cantonments",3,3,"24,475 ","3 bedroom house for rent at Cantonments"
"3 bedroom townhouse for rent at Cantonments",3,3,"21,756 ","3 bedroom townhouse for rent at Cantonments"
"4 bedroom house for rent at Tesano",4,3,"5,439 ","4 bedroom house for rent at Tesano"
"4 bedroom house for rent at Labone",4,3,"15,229 ","4 bedroom house for rent at Labone"
"4 bedroom house for rent at Airport Residential Area, ",4,5,"30,418 ","4 bedroom house for rent at Airport Residential Area, "
"4 bedroom house for rent at Dovehill Estate, Spintex Road",4,5,"9,790 ","4 bedroom house for rent at Dovehill Estate, Spintex Road"
"2 bedroom house for rent at East Legon",2,2,"2,500 ","2 bedroom house for rent at East Legon"
"4 bedroom house for rent at East legon adjiringanor",4,5,"5,500 ","4 bedroom house for rent at East legon adjiringanor"
"4 bedroom furnished house for rent at Abelemkpe",4,4,"21,756 ","4 bedroom furnished house for rent at Abelemkpe"
"3 bedroom house for rent at Adjiringanor",3,3,"6,527 ","3 bedroom house for rent at Adjiringanor"
"3 bedroom furnished house for rent at adjiringanor",3,4,"8,158 ","3 bedroom furnished house for rent at adjiringanor"
"3 bedroom house for rent at Spintex Road",3,3,"8,158 ","3 bedroom house for rent at Spintex Road"
"2 bedroom house for rent at South La",2,2,"8,430 ","2 bedroom house for rent at South La"
"6 bedroom house for rent at Mallam",6,6,"2,200 ","6 bedroom house for rent at Mallam"
"4 bedroom furnished townhouse for rent at Airport Residential Area",4,4,"21,756 ","4 bedroom furnished townhouse for rent at Airport Residential Area"
"3 bedroom townhouse for rent at North Ridge",3,3,"19,036 ","3 bedroom townhouse for rent at North Ridge"
,,,,
"2 bedroom house for rent at Abelemkpe",2,2,"5,439 ","2 bedroom house for rent at Abelemkpe"
"1 bedroom furnished apartment for rent at Cantonments",1,1,"12,509 ","1 bedroom furnished apartment for rent at Cantonments"
"4 bedroom townhouse for rent at Cantonments",4,4,"19,036 ","4 bedroom townhouse for rent at Cantonments"
"3 bedroom furnished apartment for rent at Cantonments",3,3,"13,597 ","3 bedroom furnished apartment for rent at Cantonments"
"3 bedroom apartment for rent at Spintex Road",3,2,[ disclosed on request] ,"3 bedroom apartment for rent at Spintex Road"
"3 bedroom townhouse for rent at Cantonments",3,4,"27,195 ","3 bedroom townhouse for rent at Cantonments"
"5 bedroom townhouse for rent at Cantonments",5,5,"32,633 ","5 bedroom townhouse for rent at Cantonments"
"4 bedroom house for rent at East Legon",4,5,"13,597 ","4 bedroom house for rent at East Legon"
"5 bedroom furnished house for rent at Haatso",5,4,"67,986 ","5 bedroom furnished house for rent at Haatso"
"2 bedroom apartment for rent at Ofankor",2,1,850 ,"2 bedroom apartment for rent at Ofankor"
"2 bedroom furnished apartment for rent at Ridge",2,2,"12,509 ","2 bedroom furnished apartment for rent at Ridge"
"4 bedroom townhouse for rent at Ridge",4,4,"24,475 ","4 bedroom townhouse for rent at Ridge"
"4 bedroom house for rent at East Airport",4,4,"9,790 ","4 bedroom house for rent at East Airport"
"5 bedroom house for rent at East Legon A R S Roundabout ",5,6,"9,790 ","5 bedroom house for rent at East Legon A R S Roundabout "
"5 bedroom house for rent at Airport Residential Area",5,5,"21,756 ","5 bedroom house for rent at Airport Residential Area"
"3 bedroom apartment for rent at Roman Ridge",3,2,"6,527 ","3 bedroom apartment for rent at Roman Ridge"
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
"Furnished commercialspace for rent at Spintex ,",,2,136/m2 ,"Furnished commercialspace for rent at Spintex ,"
"Commercialspace for rent at Tudu,  Central",,,[ disclosed on request] ,"Commercialspace for rent at Tudu,  Central"
"Commercialspace for rent at Spintex",,5,109/m2 ,"Commercialspace for rent at Spintex"
4 bedroom house for rent at Airport Area,4,4,"33,600 ",4 bedroom house for rent at Airport Area
6 bedroom house for rent at East Legon,6,7,"19,036 ",6 bedroom house for rent at East Legon
5 bedroom house for rent at Trasacco,5,5,"10,878 ",5 bedroom house for rent at Trasacco
5 bedroom house for rent at Kumasi,5,5,"1,200 ",5 bedroom house for rent at Kumasi
4 bedroom house for rent at East Legon,4,5,"5,500 ",4 bedroom house for rent at East Legon
4 bedroom house for rent at East Legon,4,5,"5,400 ",4 bedroom house for rent at East Legon
3 bedroom furnished house for rent at spintex coca cola,3,3,"6,527 ",3 bedroom furnished house for rent at spintex coca cola
3 bedroom house for rent at Oyarifa,3,4,"1,500 ",3 bedroom house for rent at Oyarifa
3 bedroom furnished house for rent at Achimota,3,3,"4,895 ",3 bedroom furnished house for rent at Achimota
4 bedroom house for rent at Adenta Municipality,4,3,"1,800 ",4 bedroom house for rent at Adenta Municipality
House for rent at East Legon,,,"17,520 ",House for rent at East Legon
4 bedroom house for rent at  Ashie,4,4,"2,500 ",4 bedroom house for rent at  Ashie
4 bedroom house for rent at East Legon,4,5,"3,535 ",4 bedroom house for rent at East Legon
3 bedroom house for rent at Eastlegon,3,2,"3,535 ",3 bedroom house for rent at Eastlegon
4 bedroom house for rent at Oyarifa,4,4,"3,535 ",4 bedroom house for rent at Oyarifa
3 bedroom house for rent at Trade Fair,3,3,"6,527 ",3 bedroom house for rent at Trade Fair
3 bedroom furnished house for rent at Spintex,3,2,"3,807 ",3 bedroom furnished house for rent at Spintex
4 bedroom house for rent at Cantonments,4,4,"38,181 ",4 bedroom house for rent at Cantonments
4 bedroom house for rent at Sakumono,4,3,"1,904 ",4 bedroom house for rent at Sakumono
5 bedroom house for rent at East Legon A R  S  Roundabout,5,6,"9,790 ",5 bedroom house for rent at East Legon A R  S  Roundabout
"3 bedroom house for rent at Regimanuel Estates, Spintex",3,3,"6,527 ","3 bedroom house for rent at Regimanuel Estates, Spintex"
3 bedroom house for rent at Adenta municipal,3,5,"2,500 ",3 bedroom house for rent at Adenta municipal
3 bedroom house for rent at Adenta-Oyarifa,3,3,"1,800 ",3 bedroom house for rent at Adenta-Oyarifa
5 bedroom house for rent at Abelemkpe,5,6,"10,878 ",5 bedroom house for rent at Abelemkpe
4 bedroom house for rent at SPINTEX,4,3,"3,000 ",4 bedroom house for rent at SPINTEX
3 bedroom house for rent at Kasoa,3,4,"3,500 ",3 bedroom house for rent at Kasoa
5 bedroom house for rent at Ablekuma,5,3,"1,700 ",5 bedroom house for rent at Ablekuma
3 bedroom house for rent at Spintex,3,2,"1,200 ",3 bedroom house for rent at Spintex
10 bedroom house for rent at Airport Area,10,6,"43,511 ",10 bedroom house for rent at Airport Area
5 bedroom house for rent at North Kaneshie,5,4,"8,158 ",5 bedroom house for rent at North Kaneshie
3 bedroom furnished house for rent at Airport Residential Area,3,3,"20,625 ",3 bedroom furnished house for rent at Airport Residential Area
5 bedroom house for rent at Bortianor,5,3,"1,600 ",5 bedroom house for rent at Bortianor
2 bedroom house for rent at Tse Addo,2,2,"3,500 ",2 bedroom house for rent at Tse Addo
4 bedroom house for rent at Spintex,4,5,"3,000 ",4 bedroom house for rent at Spintex
4 bedroom house for rent at Santasi- Kumasi,4,2,"2,500 ",4 bedroom house for rent at Santasi- Kumasi
5 bedroom house for rent at Abelemkpe,5,6,"10,878 ",5 bedroom house for rent at Abelemkpe
4 bedroom house for rent at SPINTEX,4,3,"3,000 ",4 bedroom house for rent at SPINTEX
3 bedroom house for rent at Kasoa,3,4,"3,500 ",3 bedroom house for rent at Kasoa
5 bedroom house for rent at Ablekuma,5,3,"1,700 ",5 bedroom house for rent at Ablekuma
3 bedroom house for rent at Spintex,3,2,"1,200 ",3 bedroom house for rent at Spintex
10 bedroom house for rent at Airport Area,10,6,"43,511 ",10 bedroom house for rent at Airport Area
3 bedroom furnished house for rent at Airport Residential Area,3,3,"20,625 ",3 bedroom furnished house for rent at Airport Residential Area
5 bedroom house for rent at North Kaneshie,5,4,"8,158 ",5 bedroom house for rent at North Kaneshie
5 bedroom house for rent at Bortianor,5,3,"1,600 ",5 bedroom house for rent at Bortianor
4 bedroom house for rent at East Legon,4,4,"9,790 ",4 bedroom house for rent at East Legon
4 bedroom house for rent at  SAKUMONO,4,4,"8,158 ",4 bedroom house for rent at  SAKUMONO
5 bedroom house for rent at SPINTEX,5,5,"5,439 ",5 bedroom house for rent at SPINTEX
4 bedroom furnished house for rent at East Legon,4,4,"22,000 ",4 bedroom furnished house for rent at East Legon
"4 bedroom house for rent at Spintex, Baatsona",4,5,"4,351 ","4 bedroom house for rent at Spintex, Baatsona"
4 bedroom house for rent at East Legon,4,4,"17,600 ",4 bedroom house for rent at East Legon
4 bedroom house for rent at East Airport,4,4,"11,000 ",4 bedroom house for rent at East Airport
4 bedroom house for rent at Dzorwulu,4,4,"19,250 ",4 bedroom house for rent at Dzorwulu
4 bedroom house for rent at Adjiringanor,4,4,"7,020 ",4 bedroom house for rent at Adjiringanor
4 bedroom house for rent at Adjiringanor,4,4,"7,020 ",4 bedroom house for rent at Adjiringanor
5 bedroom house for rent at Roman Ridge,5,6,"37,800 ",5 bedroom house for rent at Roman Ridge
5 bedroom house for rent at East Legon,5,6,"18,900 ",5 bedroom house for rent at East Legon
5 bedroom house for rent at Airport Residential Area,5,6,"24,475 ",5 bedroom house for rent at Airport Residential Area
4 bedroom house for rent at East Legon,4,4,"18,900 ",4 bedroom house for rent at East Legon
8 bedroom house for rent at Adjiringanor,8,8,"18,900 ",8 bedroom house for rent at Adjiringanor
4 bedroom house for rent at Ofankor,4,4,"1,500 ",4 bedroom house for rent at Ofankor
6 bedroom furnished house for rent at Tema,6,6,"8,100 ",6 bedroom furnished house for rent at Tema
5 bedroom furnished house for rent at Tantra Hills,5,5,"5,400 ",5 bedroom furnished house for rent at Tantra Hills
4 bedroom furnished house for rent at East Legon,4,5,"13,500 ",4 bedroom furnished house for rent at East Legon
4 bedroom house for rent at Abelemkpe,4,5,"21,600 ",4 bedroom house for rent at Abelemkpe
4 bedroom furnished house for rent at East Legon,4,4,"11,880 ",4 bedroom furnished house for rent at East Legon
4 bedroom house for rent at East Legon,4,4,"18,900 ",4 bedroom house for rent at East Legon
5 bedroom house for rent at Adjiringanor Road,5,5,"13,500 ",5 bedroom house for rent at Adjiringanor Road
4 bedroom house for rent at Adjiringanor,4,4,"11,880 ",4 bedroom house for rent at Adjiringanor
3 bedroom furnished house for rent at Adjiringanor Road,3,2,"13,500 ",3 bedroom furnished house for rent at Adjiringanor Road
7 bedroom house for rent at New Achimota,7,5,"8,100 ",7 bedroom house for rent at New Achimota
5 bedroom house for rent at East Legon,5,5,"18,900 ",5 bedroom house for rent at East Legon
5 bedroom house for rent at Adjiringanor,5,5,"13,500 ",5 bedroom house for rent at Adjiringanor
6 bedroom house for rent at Adjiringanor Road,6,5,"6,480 ",6 bedroom house for rent at Adjiringanor Road
5 bedroom house for rent at Adjiringanor Road,5,4,"13,500 ",5 bedroom house for rent at Adjiringanor Road
4 bedroom house for rent at Adjiringanor,4,3,"5,400 ",4 bedroom house for rent at Adjiringanor
4 bedroom furnished house for rent at Cantonments,4,4,"29,700 ",4 bedroom furnished house for rent at Cantonments
4 bedroom house for rent at Adjiringanor Road,4,4,"11,880 ",4 bedroom house for rent at Adjiringanor Road
4 bedroom furnished house for rent at East Legon Hills,4,4,"5,670 ",4 bedroom furnished house for rent at East Legon Hills
4 bedroom house for rent at East legon,4,4,"8,100 ",4 bedroom house for rent at East legon
5 bedroom house for rent at Adjiringanor,5,4,"13,500 ",5 bedroom house for rent at Adjiringanor
4 bedroom house for rent at East legon,4,4,"8,100 ",4 bedroom house for rent at East legon
4 bedroom furnished house for rent at East Legon Hills,4,4,"5,670 ",4 bedroom furnished house for rent at East Legon Hills
5 bedroom house for rent at Adjiringanor,5,4,"13,500 ",5 bedroom house for rent at Adjiringanor
3 bedroom house for rent at East legon,3,2,"18,900 ",3 bedroom house for rent at East legon
3 bedroom house for rent at East legon Adjiringanor,3,3,"3,263 ",3 bedroom house for rent at East legon Adjiringanor
2 bedroom house for rent at Dnsoman Ave Maria,2,2,"2,719 ",2 bedroom house for rent at Dnsoman Ave Maria
4 bedroom house for rent at East legon trasacco valley,4,5,"10,878 ",4 bedroom house for rent at East legon trasacco valley
4 bedroom house for rent at School Junction,4,5,"3,807 ",4 bedroom house for rent at School Junction
4 bedroom house for rent at Lagos Avenue,4,5,"21,756 ",4 bedroom house for rent at Lagos Avenue
4 bedroom house for rent at Trasacco valley phase 1,4,5,"10,878 ",4 bedroom house for rent at Trasacco valley phase 1
4 bedroom house for rent at Airport Hills,4,5,"32,633 ",4 bedroom house for rent at Airport Hills
4 bedroom house for rent at Airport hills,4,5,"29,914 ",4 bedroom house for rent at Airport hills
4 bedroom house for rent at East Legon near dell hospital,4,5,"10,878 ",4 bedroom house for rent at East Legon near dell hospital
4 bedroom house for rent at East Legon hills,4,5,"3,500 ",4 bedroom house for rent at East Legon hills
4 bedroom house for rent at East legon,4,5,"19,036 ",4 bedroom house for rent at East legon
4 bedroom house for rent at Trasacco valley,4,5,"10,878 ",4 bedroom house for rent at Trasacco valley
4 bedroom house for rent at East Legon near dell hospital,4,5,"10,878 ",4 bedroom house for rent at East Legon near dell hospital
4 bedroom furnished house for rent at Spintex lashibi,4,5,"9,790 ",4 bedroom furnished house for rent at Spintex lashibi
3 bedroom house for rent at East Legon dell hospital area,3,4,"6,527 ",3 bedroom house for rent at East Legon dell hospital area
4 bedroom house for rent at East Legon N.T.H.C,4,5,"10,878 ",4 bedroom house for rent at East Legon N.T.H.C
4 bedroom house for rent at East Legon Hills,4,5,"3,807 ",4 bedroom house for rent at East Legon Hills
4 bedroom house for rent at East Legon Agyiringano,4,5,"3,500 ",4 bedroom house for rent at East Legon Agyiringano
4 bedroom house for rent at Airport hills,4,5,"32,633 ",4 bedroom house for rent at Airport hills
4 bedroom house for rent at East Legon,4,5,"6,527 ",4 bedroom house for rent at East Legon
4 bedroom house for rent at East legon,4,5,"19,036 ",4 bedroom house for rent at East legon
3 bedroom house for rent at Trasacco valley,3,4,"5,439 ",3 bedroom house for rent at Trasacco valley
3 bedroom house for rent at East Legon dell hospital area,3,4,"6,527 ",3 bedroom house for rent at East Legon dell hospital area
3 bedroom house for rent at East Legon Hills,3,3,"2,000 ",3 bedroom house for rent at East Legon Hills
4 bedroom furnished house for rent at Spintex Road,4,5,"6,527 ",4 bedroom furnished house for rent at Spintex Road
4 bedroom house for rent at East legon,4,5,"19,036 ",4 bedroom house for rent at East legon
4 bedroom house for rent at East Legon,4,5,"10,878 ",4 bedroom house for rent at East Legon
3 bedroom house for rent at East Legon Lagos Avenue,3,4,"16,317 ",3 bedroom house for rent at East Legon Lagos Avenue
4 bedroom furnished house for rent at East Legon,4,4,[ disclosed on request] ,4 bedroom furnished house for rent at East Legon
3 bedroom house for rent at North Ridge,3,2,"16,317 ",3 bedroom house for rent at North Ridge
3 bedroom house for rent at East Legon,3,3,"16,317 ",3 bedroom house for rent at East Legon
2 bedroom house for rent at Haatso,2,2,[ disclosed on request] ,2 bedroom house for rent at Haatso
3 bedroom furnished house for rent at Dzorwulu,3,3,"12,238 ",3 bedroom furnished house for rent at Dzorwulu
4 bedroom house for rent at Cantonments,4,4,[ disclosed on request] ,4 bedroom house for rent at Cantonments
6 bedroom house for rent at Adjiringanor Road,6,5,"6,480 ",6 bedroom house for rent at Adjiringanor Road
3 bedroom house for rent at Achimota,3,3,"2,200 ",3 bedroom house for rent at Achimota
4 bedroom house for rent at Achimota,4,3,"2,500 ",4 bedroom house for rent at Achimota
4 bedroom house for rent at Airport Residential Area,4,4,"27,195 ",4 bedroom house for rent at Airport Residential Area
3 bedroom house for rent at East Legon,3,3,[ disclosed on request] ,3 bedroom house for rent at East Legon
4 bedroom house for rent at Airport Residential Area,4,3,[ disclosed on request] ,4 bedroom house for rent at Airport Residential Area
5 bedroom house for rent at Dzorwulu,5,6,"19,036 ",5 bedroom house for rent at Dzorwulu
4 bedroom house for rent at Adjiringanor,4,4,[ disclosed on request] ,4 bedroom house for rent at Adjiringanor
4 bedroom house for rent at East legon,4,4,"8,100 ",4 bedroom house for rent at East legon
3 bedroom house for rent at West Trassaco,3,3,[ disclosed on request] ,3 bedroom house for rent at West Trassaco
4 bedroom furnished house for rent at East Legon,4,4,[ disclosed on request] ,4 bedroom furnished house for rent at East Legon
3 bedroom house for rent at North Ridge,3,2,"16,317 ",3 bedroom house for rent at North Ridge
5 bedroom house for rent at Adjiringanor,5,5,"13,500 ",5 bedroom house for rent at Adjiringanor
3 bedroom house for rent at East Legon,3,3,"16,317 ",3 bedroom house for rent at East Legon
5 bedroom house for rent at East Legon,5,5,"18,900 ",5 bedroom house for rent at East Legon
2 bedroom house for rent at Haatso,2,2,[ disclosed on request] ,2 bedroom house for rent at Haatso
3 bedroom house for rent at Achimota,3,3,"2,200 ",3 bedroom house for rent at Achimota
3 bedroom furnished house for rent at Dzorwulu,3,3,"12,238 ",3 bedroom furnished house for rent at Dzorwulu
6 bedroom house for rent at Adjiringanor Road,6,5,"6,480 ",6 bedroom house for rent at Adjiringanor Road
4 bedroom house for rent at Cantonments,4,4,[ disclosed on request] ,4 bedroom house for rent at Cantonments
4 bedroom house for rent at Achimota,4,3,"2,500 ",4 bedroom house for rent at Achimota
4 bedroom house for rent at Airport Residential Area,4,4,"27,195 ",4 bedroom house for rent at Airport Residential Area
3 bedroom house for rent at East Legon,3,3,[ disclosed on request] ,3 bedroom house for rent at East Legon
4 bedroom house for rent at Airport Residential Area,4,3,[ disclosed on request] ,4 bedroom house for rent at Airport Residential Area
3 bedroom house for rent at West Trassaco,3,3,[ disclosed on request] ,3 bedroom house for rent at West Trassaco
5 bedroom house for rent at Dzorwulu,5,6,"19,036 ",5 bedroom house for rent at Dzorwulu
4 bedroom house for rent at Airport Residential Area,4,4,"32,633 ",4 bedroom house for rent at Airport Residential Area
"3 bedroom furnished house for rent at Okponglo, East Legon",3,3,[ disclosed on request] ,"3 bedroom furnished house for rent at Okponglo, East Legon"
3 bedroom furnished house for rent at Abelemkpe,3,2,[ disclosed on request] ,3 bedroom furnished house for rent at Abelemkpe
4 bedroom house for rent at Adjiringanor,4,4,"11,880 ",4 bedroom house for rent at Adjiringanor
6 bedroom house for rent at East Legon,6,4,"19,200 ",6 bedroom house for rent at East Legon
2 bedroom house for rent at Cantonments,2,2,"13,597 ",2 bedroom house for rent at Cantonments
3 bedroom furnished house for rent at Adjiringanor Road,3,2,"13,500 ",3 bedroom furnished house for rent at Adjiringanor Road
3 bedroom house for rent at Achimota,3,3,[ disclosed on request] ,3 bedroom house for rent at Achimota
4 bedroom house for rent at Dzorwulu,4,4,"20,250 ",4 bedroom house for rent at Dzorwulu
5 bedroom house for rent at East Legon,5,5,[ disclosed on request] ,5 bedroom house for rent at East Legon
7 bedroom house for rent at East Legon,7,5,"10,878 ",7 bedroom house for rent at East Legon
3 bedroom house for rent at Abelemkpe,3,3,[ disclosed on request] ,3 bedroom house for rent at Abelemkpe
2 bedroom house for rent at East Legon,2,2,"8,158 ",2 bedroom house for rent at East Legon
7 bedroom house for rent at New Achimota,7,5,"8,100 ",7 bedroom house for rent at New Achimota
5 bedroom house for rent at East Legon,5,5,"18,900 ",5 bedroom house for rent at East Legon
5 bedroom house for rent at Airport Residential Area,5,5,[ disclosed on request] ,5 bedroom house for rent at Airport Residential Area
5 bedroom house for rent at East Legon,5,4,[ disclosed on request] ,5 bedroom house for rent at East Legon
